Conversation ID,Conversation started at (America/New_York),Fin AI Agent deflected,Topics,AI Subtopic,AI Topic
215472936796623,2026-02-02 21:05:11,true,,"Amazon account integration and linking requirements, Scoutify login and access issues, ScoutIQ subscription cancellation and payment problems","Amazon operations, ScoutIQ subscription"
215472936623547,2026-02-02 20:36:50,true,cancel,Trial subscription cancellation,Subscription cancellation and refunds
215472936445163,2026-02-02 20:07:10,true,,"Inventory data upload, import, and shipment creation workflows",InventoryLab
215472935790636,2026-02-02 19:28:39,true,,,
215472934023072,2026-02-02 17:53:42,true,,Restock and insights reporting features,InventoryLab
215472933557621,2026-02-02 17:23:14,true,"refund, cancel","Account cancellation confirmation, Refunds after subscription cancellation or failed cancellation, General subscription cancellation and refunds","Cancellation confirmation, Subscription cancellation and refunds"
215472933367544,2026-02-02 17:00:06,true,seller 365,"Seller 365 subscription and plan downgrades, Seller 365 plan selection issues, ScoutIQ subscription cancellation and payment problems","Seller 365, ScoutIQ subscription"
215472933314133,2026-02-02 16:54:53,true,,Changing associated account email addresses,Email settings
215472933112910,2026-02-02 16:30:56,true,,MSKU validation and error resolution,SKU and ASIN issues
215472932705069,2026-02-02 15:52:34,true,,"Inventory data upload, import, and shipment creation workflows, Active listing and offer visibility issues","InventoryLab, SKU and ASIN issues"
215472932615916,2026-02-02 15:44:17,true,,Bulk cost and supplier data import,Bulk upload
215472932327811,2026-02-02 15:22:29,true,,Subscription cancellation requests and account deletion,Subscription cancellation and refunds
215472931764184,2026-02-02 14:49:52,true,,Automated review and feedback requests,Review automation
215472931383853,2026-02-02 14:15:47,true,,Switching between monthly and yearly subscriptions,Subscription status options
215472928668357,2026-02-02 11:04:24,true,,Accessing and managing Seller 365 apps,Seller 365
215472926955706,2026-02-02 09:44:28,true,,"Credit card and card payment updates, Payment issues and troubleshooting",Payment updates
215472920071661,2026-02-01 20:50:26,true,,Tactical Arbitrage subscriptions and accounts,Tactical Arbitrage subscriptions and accounts
215472918821040,2026-02-01 17:16:20,true,,Account email changes and linking,InventoryLab
215472918649480,2026-02-01 16:43:30,true,,"Address verification issues and error resolution, Amazon batch verification and submission errors","Address verification issues and error resolution, Amazon operations"
215472918454119,2026-02-01 16:05:29,true,,Wholesale search and access options,Wholesale search and access options
215472918333414,2026-02-01 15:50:35,true,cancel,Subscription cancellation options and button issues,Subscription cancellation and refunds
215472917132493,2026-02-01 13:33:09,true,,"Subscription status and payment access, Shipment batch issues and closing procedures","InventoryLab, Batch processing"
215472917051475,2026-02-01 13:24:19,true,,Bulk cost and supplier data import,Bulk upload
215472913118542,2026-02-01 04:13:23,true,,Order visibility and health issues,Troubleshooting
215472912662571,2026-02-01 02:31:57,true,,"Inventory data upload, import, and shipment creation workflows",InventoryLab
215472911725264,2026-01-31 22:28:51,true,,Profit and loss tax reporting and historical report access,Profit and loss tax reporting and historical report access
215472911636506,2026-01-31 22:01:07,true,,Tactical Arbitrage subscriptions and accounts,Tactical Arbitrage subscriptions and accounts
215472911462168,2026-01-31 21:09:49,true,,"InventoryLab subscription transition to Seller 365, Bulk cost and supplier data import, Subscription refund eligibility and availability","Seller 365, Bulk upload, Subscription cancellation and refunds"
215472911117216,2026-01-31 19:45:55,true,cancel,"Tactical Arbitrage subscriptions and accounts, Amazon account connection and authorization issues, Unlinking and connecting seller and merchant IDs","Tactical Arbitrage subscriptions and accounts, Amazon operations, Seller ID"
215472910922832,2026-01-31 19:02:16,true,,"Batch submission issues, Pending offer creation issues, Amazon product approval process","Batch processing, Troubleshooting, Amazon operations"
215472910642289,2026-01-31 18:02:05,true,,"Bulk book listing and ISBN uploads, Minimum and maximum price configuration","Bulk upload, SmartRepricer"
215472910186248,2026-01-31 16:18:47,true,,General subscription cancellation and refunds,Subscription cancellation and refunds
215472909713051,2026-01-31 14:59:05,true,,"Accessing and managing Seller 365 apps, International marketplace compatibility and InventoryLab support, ScoutIQ subscription setup and account access","Seller 365, InventoryLab, ScoutIQ subscription"
215472909658616,2026-01-31 14:47:40,true,,Bulk book listing and ISBN uploads,Bulk upload
215472909165308,2026-01-31 14:16:34,true,,"Active listing and offer visibility issues, CSV file upload and import operations, Subscription activation and reactivation issues","SKU and ASIN issues, Bulk upload, Subscription status options"
215472909054583,2026-01-31 14:10:03,true,,"User invitation and access options, Scoutify login and access issues, ScoutIQ subscription setup and account access","User access, ScoutIQ subscription"
215472908998793,2026-01-31 14:05:57,true,,"Inventory data upload, import, and shipment creation workflows, Bulk cost and supplier data import","InventoryLab, Bulk upload"
215472908534836,2026-01-31 13:05:58,true,,"Reimbursement tracking and recovery, Seller 365 plan selection issues, Walmart review automation and integration","Reimbursement tracking and recovery, Seller 365, Review automation"
215472907753024,2026-01-31 11:22:44,true,,Restock and insights reporting features,InventoryLab
215472907236926,2026-01-31 10:34:00,true,,"Subscription renewal process and troubleshooting, Order visibility and health issues","Subscription status options, Troubleshooting"
215472906754730,2026-01-31 09:24:52,true,"seller 365, cancel",Tactical Arbitrage subscriptions and accounts,Tactical Arbitrage subscriptions and accounts
215472903384478,2026-01-30 23:03:28,true,,Printer and printing troubleshooting,Troubleshooting
215472901471890,2026-01-30 19:20:42,true,,Invoice payments and viewing,Invoice payments and viewing
215472901291553,2026-01-30 19:08:25,true,,"Active listing and offer visibility issues, Pending offer creation issues","SKU and ASIN issues, Troubleshooting"
215472901137292,2026-01-30 18:50:52,true,,Pending offer creation issues,Troubleshooting
215472900453999,2026-01-30 17:12:53,true,,"Amazon seller account reconnection and unlinking, Account deletion process, Unlinking and connecting seller and merchant IDs","Amazon operations, Account status, Seller ID"
215472900299447,2026-01-30 16:57:54,true,refund,Profit and loss tax reporting and historical report access,Profit and loss tax reporting and historical report access
215472900294562,2026-01-30 16:57:10,true,,Storage limits and volume restrictions,Inventory issues
215472900104175,2026-01-30 16:43:22,true,,FeedbackWhiz account setup and subscription,FeedbackWhiz account setup and subscription
215472899742928,2026-01-30 16:08:15,true,,,
215472899733504,2026-01-30 16:06:54,true,,Profit and sales discrepancies analysis,Profit and sales discrepancies analysis
215472899669377,2026-01-30 16:00:28,true,,"Address verification issues and error resolution, Batch processing errors and problem resolution, Storage limits and volume restrictions","Address verification issues and error resolution, Batch processing, Inventory issues"
215472899476996,2026-01-30 15:47:08,true,seller 365,Getting started and registering with Seller 365,Seller 365
215472899071820,2026-01-30 15:09:17,true,seller 365,FeedbackWhiz account setup and subscription,FeedbackWhiz account setup and subscription
215472898213493,2026-01-30 14:21:01,true,,"General batch issues and troubleshooting, Batch submission issues",Batch processing
215472897245563,2026-01-30 14:00:49,true,,"Box handling and item movement in batches, FNSKU label printing and troubleshooting","Batch processing, Labeling"
215472896661689,2026-01-30 13:45:41,true,,General shipment issues and status,Shipment issues
215472896045864,2026-01-30 13:20:00,true,,"Account email changes and linking, InventoryLab subscription transition to Seller 365","InventoryLab, Seller 365"
215472895992548,2026-01-30 13:17:18,true,,Subscription cancellation options and button issues,Subscription cancellation and refunds
215472895665605,2026-01-30 13:01:45,true,,"Amazon batch verification and submission errors, Order and shipment synchronization across platforms, Inventory loading and population errors","Amazon operations, Data syncing, InventoryLab"
215472895248957,2026-01-30 12:36:21,true,,"Transportation option confirmation issues, Packing option regeneration errors",Placement errors
215472895133287,2026-01-30 12:30:07,true,,Packing option regeneration errors,Placement errors
215472894536114,2026-01-30 12:05:51,true,,"ScoutIQ subscription setup and account access, Amazon account integration and linking requirements","ScoutIQ subscription, Amazon operations"
215472894271959,2026-01-30 11:48:35,true,,Account reactivation and deactivation procedures,Account status
215472893184265,2026-01-30 10:24:42,true,,"SmartRepricer and InventoryLab integration and access, SKU creation and attribute errors","SmartRepricer, SKU and ASIN issues"
215472891309650,2026-01-30 08:34:41,true,,Restricted and excluded products handling,Restricted and excluded products handling
215472886673296,2026-01-29 23:57:13,true,cancel,Account cancellation issues,Troubleshooting
215472886348571,2026-01-29 22:39:51,true,,Restoring batches with box and item retention,Batch processing
215472886000821,2026-01-29 21:39:07,true,,Error message troubleshooting,Troubleshooting
215472885996949,2026-01-29 21:38:14,true,,"Box handling and item movement in batches, Batch processing errors and problem resolution, Packing option regeneration errors","Batch processing, Placement errors"
215472885451614,2026-01-29 20:37:53,true,,Login and password troubleshooting,InventoryLab
215472885402661,2026-01-29 20:30:08,true,,Tactical Arbitrage subscriptions and accounts,Tactical Arbitrage subscriptions and accounts
215472884490767,2026-01-29 18:25:00,true,,Switching between monthly and yearly subscriptions,Subscription status options
215472883583760,2026-01-29 16:40:25,true,,"FBA pricing and sales discrepancies, InventoryLab and supplier-related subscription refunds","FBA operations, Subscription cancellation and refunds"
215472883475458,2026-01-29 16:27:43,true,refund,"InventoryLab and supplier-related subscription refunds, FBA pricing and sales discrepancies, Placement and shipment fee concerns","Subscription cancellation and refunds, FBA operations, Placement errors"
